"N_total","T_total","predictor.type","outcome.type","sdX.within","sdX.between","g.00","sd.u0","sd.u1","sd.e","true_cluster_means","l1_X","g.exchangeable1_X","g.ar11_X","g.independence1_X","l2_X.cent","g.exchangeable2_X.cent","g.ar12_X.cent","g.independence2_X.cent","l3a_X.cent","g.exchangeable3_X.cent","g.ar13_X.cent","g.independence3_X.cent","l3a_X.cluster.means","g.exchangeable3_X.cluster.means","g.ar13_X.cluster.means","g.independence3_X.cluster.means","l4_X","g.exchangeable4_X","g.ar14_X","g.independence4_X","l4_X.cluster.means","g.exchangeable4_X.cluster.means","g.ar14_X.cluster.means","g.independence4_X.cluster.means","l1_success","l2_success","l3a_success","l4_success","g.independence1_success","g.exchangeable1_success","g.ar11_success","g.independence2_success","g.exchangeable2_success","g.ar12_success","g.independence3_success","g.ar13_success","g.independence4_success","g.exchangeable4_success","g.ar14_success"
100,20,"binary","binary",1,1,0,3,0,1,FALSE,1.501,0.708,0.701,0.796,1.487,0.7,1839923747442.35,0.705,1.49,0.707,33966447878343.4,0.708,2.413,1.139,33403997785411,1.144,1.491,0.707,113372580187576,0.708,0.915,0.431,-821982549985548544,0.437,0.964,0.987,0.948,0.948,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","binary",1,1,0,3,0,1,FALSE,1.501,0.708,0.702,0.785,1.491,0.701,0.698,0.704,1.49,0.706,11395044018600.7,0.706,2.248,1.084,33398292575681.8,1.09,1.491,0.706,10493275425131.2,0.706,0.757,0.378,21734448943888.3,0.384,0.924,0.996,0.905,0.911,1,1,1,1,1,1,1,1,1,1,1
100,5,"continuous","binary",1,1,0,3,0,1,FALSE,1.69,0.769,0.743,0.956,1.463,0.564,0.564,0.564,1.516,0.729,791794733471.346,0.731,2.473,1.13,1031464113490.72,1.142,1.516,0.729,791794733137.01,0.731,0.957,0.401,239669380329.244,0.411,0.999,1,0.938,0.931,1,1,1,1,1,1,1,1,1,1,1
200,5,"continuous","binary",1,1,0,3,0,1,FALSE,1.656,0.764,0.74,0.949,1.434,0.56,0.562,0.56,1.479,0.722,560905761437.588,0.723,2.392,1.115,1198546796974.36,1.128,1.479,0.722,560905761437.586,0.723,0.914,0.394,637641035536.775,0.405,0.999,1,0.932,0.94,1,1,1,1,1,1,1,1,1,1,1
100,10,"continuous","binary",1,1,0,3,0,1,FALSE,1.599,0.719,0.688,0.956,1.484,0.563,0.563,0.563,1.496,-506364042433.68,7075178851206.2,0.728,2.509,605651794235.727,9730347652932.56,1.191,1.497,-506364042433.683,6304263757870.44,0.728,1.011,1112015836669.41,2315722902547.36,0.463,0.999,0.993,0.985,0.987,1,1,1,1,1,1,1,1,1,1,1
200,10,"continuous","binary",1,1,0,3,0,1,FALSE,1.591,0.716,0.685,0.947,1.48,0.562,0.562,0.562,1.492,0.718,0.716,0.722,2.47,1.137,1.122,1.171,1.492,0.718,0.716,0.722,0.977,0.419,0.406,0.449,1,0.999,0.998,0.997,1,1,1,1,1,1,1,1,1,1,1
100,20,"continuous","binary",1,1,0,3,0,1,FALSE,1.565,0.698,0.676,0.954,1.467,0.569,11193787328796.7,0.569,1.498,66321762779.856,16471325321489.3,0.733,2.505,66663628413.78,23359010052740.5,1.203,1.498,66321762779.855,17184721745371.2,0.733,1.005,341865633.916,7430942470074.5,0.47,0.871,0.761,0.998,0.998,1,1,1,1,1,1,1,1,1,1,1
200,20,"continuous","binary",1,1,0,3,0,1,FALSE,1.562,0.695,0.674,0.948,1.483,0.568,3455510354319.09,0.568,1.502,0.721,1726168989598.11,0.728,2.508,1.142,2213141815606.12,1.193,1.502,0.721,1726170195418.49,0.728,1.006,0.42,486999560635.137,0.465,0.909,0.821,0.999,0.999,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","continuous",1,1,0,3,0,1,FALSE,1.504,1.504,1.504,1.678,1.499,1.499,1.501,1.499,1.499,1.499,1.501,1.499,2.038,2.038,2.042,2.038,1.499,1.499,1.501,1.499,0.54,0.54,0.541,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","continuous",1,1,0,3,0,1,FALSE,1.507,1.507,1.501,1.673,1.501,1.501,1.499,1.501,1.501,1.501,1.499,1.501,2.01,2.01,2.013,2.01,1.501,1.501,1.499,1.501,0.509,0.509,0.514,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","continuous",1,1,0,3,0,1,FALSE,1.505,1.505,1.502,1.66,1.503,1.503,1.501,1.503,1.503,1.503,1.501,1.503,2.12,2.12,2.114,2.12,1.503,1.503,1.501,1.503,0.618,0.618,0.613,0.618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","continuous",1,1,0,3,0,1,FALSE,1.503,1.503,1.502,1.674,1.501,1.501,1.501,1.501,1.501,1.501,1.501,1.501,2.177,2.177,2.181,2.177,1.501,1.501,1.501,1.501,0.676,0.676,0.679,0.676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","continuous",1,1,0,3,0,1,FALSE,1.502,1.502,1.501,1.667,1.501,1.501,1.501,1.501,1.501,1.501,1.501,1.501,2.284,2.284,2.284,2.284,1.501,1.501,1.501,1.501,0.784,0.784,0.783,0.784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","continuous",1,1,0,3,0,1,FALSE,1.501,1.501,1.501,1.668,1.5,1.5,1.501,1.5,1.5,1.5,1.501,1.5,2.285,2.285,2.299,2.285,1.5,1.5,1.501,1.5,0.785,0.785,0.798,0.785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","binary",1,3,0,3,0,1,FALSE,1.728,0.79,0.757,0.971,1.518,0.698,0.692,0.703,1.5,0.707,0.7,0.708,2.554,1.134,1.133,1.134,1.503,0.707,0.7,0.708,1.056,0.427,0.433,0.426,0.993,0.985,0.976,0.97,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","binary",1,3,0,3,0,1,FALSE,1.686,0.786,0.754,0.955,1.486,0.7,0.692,0.703,1.473,0.706,0.699,0.706,2.442,1.106,1.107,1.106,1.473,0.706,0.699,0.706,0.969,0.4,0.408,0.4,0.999,0.996,0.985,0.986,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","binary",1,3,0,3,0,1,FALSE,1.629,0.75,0.717,0.967,1.505,0.699,0.694,0.705,1.503,0.709,0.704,0.71,2.544,1.161,1.16,1.162,1.501,0.709,0.704,0.71,1.049,0.452,0.456,0.452,0.964,0.867,0.986,0.986,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","binary",1,3,0,3,0,1,FALSE,1.619,0.751,0.727,0.951,1.518,0.703,0.705,0.709,1.505,0.711,0.714,0.711,2.473,1.125,1.127,1.127,1.506,0.711,0.714,0.711,0.97,0.414,0.413,0.415,0.988,0.861,0.997,0.995,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","binary",1,3,0,3,0,1,FALSE,1.543,0.728,0.707,0.952,1.494,0.699,6260348041411.45,0.705,1.494,0.709,18295067069118.2,0.71,2.471,1.15,34216329622543.6,1.152,1.499,0.709,19803372349275.6,0.71,0.974,0.441,16166608601088.4,0.442,0.927,0.991,0.964,0.922,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","binary",1,3,0,3,0,1,FALSE,1.547,0.724,0.705,0.952,1.494,0.695,0.694,0.702,1.496,0.705,347434416420.379,0.705,2.491,1.151,-248370673170.522,1.153,1.497,0.705,347434416420.406,0.705,0.985,0.446,-595804816191.782,0.448,0.874,1,0.941,0.932,1,1,1,1,1,1,1,1,1,1,1
100,5,"continuous","binary",1,3,0,3,0,1,FALSE,2.095,0.968,0.912,1.196,1.299,0.293,0.293,0.293,1.608,0.765,319840371519.84,0.772,2.732,1.271,734455093621.214,1.284,1.606,0.765,319840371547.343,0.772,1.124,0.505,414614722549.248,0.512,0.921,0.871,0.949,0.957,1,1,1,1,1,1,1,1,1,1,1
200,5,"continuous","binary",1,3,0,3,0,1,FALSE,2.033,0.964,0.909,1.183,1.251,0.291,0.291,0.291,1.561,0.757,337751217039.46,0.764,2.622,1.246,270892028620.656,1.262,1.562,0.757,337751217039.458,0.764,1.061,0.489,-66859188418.788,0.498,0.906,0.837,0.957,0.955,1,1,1,1,1,1,1,1,1,1,1
100,10,"continuous","binary",1,3,0,3,0,1,FALSE,1.894,0.853,0.734,1.193,1.388,0.294,22346802728997.4,0.294,1.524,426718346298.62,841780885758.099,0.775,2.57,528879599361.975,3280514080614.98,1.288,1.524,426718346298.613,841759336316.807,0.775,1.044,102161253063.363,2438692252292.78,0.514,0.997,0.821,0.923,0.922,1,1,1,1,1,1,1,1,1,1,1
200,10,"continuous","binary",1,3,0,3,0,1,FALSE,1.884,0.841,0.719,1.182,1.373,0.292,17440428977408.6,0.292,1.514,0.752,-550930279019.863,0.764,2.55,1.239,520669560020.288,1.272,1.514,0.752,-550930279019.93,0.764,1.039,0.487,1071599839041.23,0.508,1,0.784,0.904,0.908,1,1,1,1,1,1,1,1,1,1,1
100,20,"continuous","binary",1,3,0,3,0,1,FALSE,1.776,0.755,0.647,1.198,1.449,0.294,52905006587478.1,0.294,1.51,1050298129639.79,2218429992911.35,0.778,2.538,1070278685436.21,3709881564981.5,1.302,1.511,1050298129640.02,2399620419828.08,0.778,1.029,19980555910.388,1298480619469.21,0.524,1,0.884,0.952,0.951,1,1,1,1,1,1,1,1,1,1,1
200,20,"continuous","binary",1,3,0,3,0,1,FALSE,1.767,0.743,0.632,1.181,1.444,0.29,12798026250782.3,0.29,1.501,0.746,0.739,0.763,2.525,1.229,1.211,1.278,1.501,0.746,0.739,0.763,1.022,0.483,0.473,0.516,1,0.904,0.931,0.934,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","continuous",1,3,0,3,0,1,FALSE,1.528,1.528,1.516,2.037,1.497,1.497,1.502,1.497,1.497,1.497,1.502,1.497,2.355,2.355,2.357,2.355,1.497,1.497,1.502,1.497,0.859,0.859,0.855,0.859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","continuous",1,3,0,3,0,1,FALSE,1.527,1.527,1.512,2.042,1.496,1.496,1.498,1.496,1.496,1.496,1.498,1.496,2.361,2.361,2.36,2.361,1.496,1.496,1.498,1.496,0.865,0.865,0.861,0.865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","continuous",1,3,0,3,0,1,FALSE,1.521,1.521,1.513,2.06,1.506,1.506,1.509,1.506,1.506,1.506,1.509,1.506,2.454,2.454,2.461,2.454,1.506,1.506,1.509,1.506,0.947,0.947,0.951,0.947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","continuous",1,3,0,3,0,1,FALSE,1.513,1.513,1.503,2.054,1.499,1.499,1.5,1.499,1.499,1.499,1.5,1.499,2.451,2.451,2.458,2.451,1.499,1.499,1.5,1.499,0.953,0.953,0.958,0.953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","continuous",1,3,0,3,0,1,FALSE,1.503,1.503,1.496,2.033,1.497,1.497,1.496,1.497,1.497,1.497,1.496,1.497,2.447,2.447,2.444,2.447,1.497,1.497,1.496,1.497,0.951,0.951,0.948,0.951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","continuous",1,3,0,3,0,1,FALSE,1.506,1.506,1.5,2.039,1.5,1.5,1.499,1.5,1.5,1.5,1.499,1.5,2.46,2.46,2.46,2.46,1.5,1.5,1.499,1.5,0.96,0.96,0.961,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","binary",1,1,0,3,0,1,FALSE,1.638,0.778,0.76,0.973,1.517,0.714,0.714,0.715,1.512,0.732,0.732,0.732,3.275,1.479,1.483,1.481,1.51,0.732,0.732,0.732,1.773,0.747,0.75,0.749,0.96,0.936,0.933,0.934,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","binary",1,1,0,3,0,1,FALSE,1.609,0.773,0.756,0.969,1.474,0.706,0.709,0.707,1.477,0.722,0.725,0.723,3.27,1.477,1.475,1.479,1.476,0.722,0.725,0.723,1.803,0.755,0.75,0.755,0.936,0.933,0.931,0.925,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","binary",1,1,0,3,0,1,FALSE,1.569,0.758,0.741,0.977,1.501,0.719,0.719,0.722,1.504,0.74,0.743,0.741,3.678,1.716,1.734,1.728,1.505,0.74,0.743,0.741,2.177,0.976,0.991,0.987,0.989,0.987,0.967,0.968,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","binary",1,1,0,3,0,1,FALSE,1.54,0.74,0.724,0.962,1.472,0.702,0.703,0.705,1.474,0.721,0.723,0.722,3.708,1.7,1.697,1.711,1.473,0.721,0.723,0.722,2.225,0.979,0.974,0.989,1,0.999,0.99,0.981,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","binary",1,1,0,3,0,1,FALSE,1.528,0.739,0.724,0.984,1.49,0.713,2125949526180.98,0.717,1.494,0.737,17475450888225.5,0.739,4.172,1.948,70675009388357.4,1.972,1.495,0.737,15903509046452.7,0.739,2.685,1.211,53626598704216.3,1.234,0.942,0.969,0.987,0.987,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","binary",1,1,0,3,0,1,FALSE,1.529,0.733,0.721,0.976,1.492,0.708,0.704,0.711,1.495,0.729,9927164465619.84,0.73,4.154,1.914,19124446014837.6,1.945,1.495,0.729,10729253470886.8,0.73,2.657,1.184,4212800985885.39,1.215,0.959,0.992,0.999,0.997,1,1,1,1,1,1,1,1,1,1,1
100,5,"continuous","binary",1,1,0,3,0,1,FALSE,1.95,0.716,0.644,1.263,1.393,0.426,0.426,0.426,1.555,0.708,1702558560167.96,0.712,4.327,1.882,5361878426870.74,1.904,1.555,0.708,1702558307798.21,0.712,2.772,1.173,3659320780640.84,1.192,0.997,0.959,0.949,0.946,1,1,1,1,1,1,1,1,1,1,1
200,5,"continuous","binary",1,1,0,3,0,1,FALSE,1.931,0.713,0.639,1.26,1.38,0.424,0.424,0.424,1.532,0.704,0.703,0.709,4.236,1.86,1.856,1.888,1.532,0.704,0.703,0.709,2.704,1.156,1.153,1.18,1,0.974,0.944,0.947,1,1,1,1,1,1,1,1,1,1,1
100,10,"continuous","binary",1,1,0,3,0,1,FALSE,1.739,0.615,-178137334323.275,1.259,1.478,0.427,0.428,0.428,1.512,0.721,762801120151.178,0.729,4.388,2.011,3165930042512.56,2.063,1.514,0.721,391277203614.257,0.729,2.872,1.29,2282502604809.76,1.333,1,0.853,0.92,0.921,1,1,1,1,1,1,1,1,1,1,1
200,10,"continuous","binary",1,1,0,3,0,1,FALSE,1.73,0.611,0.547,1.253,1.463,0.425,0.425,0.425,1.504,0.715,0.709,0.723,4.327,1.982,1.953,2.042,1.503,0.715,0.709,0.723,2.826,1.267,1.243,1.319,1,0.87,0.91,0.891,1,1,1,1,1,1,1,1,1,1,1
100,20,"continuous","binary",1,1,0,3,0,1,FALSE,1.62,0.569,-358792726295.272,1.263,1.459,0.429,206223369403645,0.429,1.499,591048649579.932,1897310294480.73,0.745,4.437,1568414957945.52,5646519408287.34,2.172,1.499,591048649579.93,1897310294493.65,0.745,2.935,977366308365.592,3749209113234.7,1.427,0.999,0.786,0.983,0.979,1,1,1,1,1,1,1,1,1,1,1
200,20,"continuous","binary",1,1,0,3,0,1,FALSE,1.617,0.559,0.519,1.25,1.467,0.423,210344212808182,0.423,1.498,0.717,0.706,0.73,4.444,2.03,1.962,2.137,1.498,0.717,0.706,0.73,2.949,1.314,1.257,1.407,1,0.916,0.987,0.988,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","continuous",1,1,0,3,0,1,FALSE,1.52,1.52,1.512,2.016,1.504,1.504,1.505,1.504,1.504,1.504,1.505,1.504,3.018,3.018,3.009,3.018,1.504,1.504,1.505,1.504,1.515,1.515,1.505,1.515,1,0.999,1,1,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","continuous",1,1,0,3,0,1,FALSE,1.514,1.514,1.504,2.011,1.498,1.498,1.497,1.498,1.498,1.498,1.497,1.498,3.018,3.018,3.01,3.018,1.498,1.498,1.497,1.498,1.521,1.521,1.513,1.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","continuous",1,1,0,3,0,1,FALSE,1.509,1.509,1.502,2.019,1.501,1.501,1.5,1.501,1.501,1.501,1.5,1.501,3.536,3.536,3.531,3.536,1.501,1.501,1.5,1.501,2.035,2.035,2.03,2.035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","continuous",1,1,0,3,0,1,FALSE,1.513,1.513,1.506,2.011,1.506,1.506,1.505,1.506,1.506,1.506,1.505,1.506,3.495,3.495,3.49,3.495,1.506,1.506,1.505,1.506,1.989,1.989,1.985,1.989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","continuous",1,1,0,3,0,1,FALSE,1.506,1.506,1.501,2.035,1.502,1.502,1.501,1.502,1.502,1.502,1.501,1.502,3.988,3.988,3.993,3.988,1.502,1.502,1.501,1.502,2.486,2.486,2.492,2.486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","continuous",1,1,0,3,0,1,FALSE,1.505,1.505,1.502,2.013,1.501,1.501,1.501,1.501,1.501,1.501,1.501,1.501,3.892,3.892,3.893,3.892,1.501,1.501,1.501,1.501,2.391,2.391,2.392,2.391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","binary",1,3,0,3,0,1,FALSE,2.155,0.981,0.902,1.517,1.563,0.697,0.699,0.694,1.521,0.744,0.747,0.747,4.423,2.029,2.027,2.032,1.523,0.744,0.747,0.747,2.9,1.285,1.28,1.285,0.929,0.934,0.94,0.943,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","binary",1,3,0,3,0,1,FALSE,2.141,0.968,0.881,1.507,1.534,0.691,0.687,0.688,1.499,0.733,0.729,0.737,4.427,1.999,1.999,2.003,1.499,0.733,0.729,0.737,2.923,1.266,1.27,1.266,0.909,0.918,0.929,0.933,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","binary",1,3,0,3,0,1,FALSE,1.862,0.843,0.755,1.505,1.508,0.684,0.681,0.685,1.499,0.734,-288495092114.99,0.738,4.603,2.107,-2252213433480.05,2.116,1.5,0.734,-288495092114.997,0.738,3.101,1.373,-1963718340857.99,1.378,0.978,0.969,0.952,0.94,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","binary",1,3,0,3,0,1,FALSE,1.839,0.841,0.751,1.494,1.49,0.683,0.679,0.683,1.482,0.73,0.727,0.733,4.493,2.081,2.077,2.085,1.484,0.73,0.727,0.733,3.011,1.351,1.35,1.353,0.992,0.992,0.913,0.908,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","binary",1,3,0,3,0,1,FALSE,1.688,0.776,0.717,1.503,1.499,0.683,25964084111731,0.686,1.498,0.735,-1027260910333.09,0.74,4.598,2.157,2516510882988.84,2.171,1.499,0.735,-1027281982012.08,0.74,3.09,1.422,3546369286825.94,1.431,0.976,0.987,0.979,0.976,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","binary",1,3,0,3,0,1,FALSE,1.682,0.773,0.714,1.486,1.499,0.682,13675681298545.1,0.684,1.497,0.732,3971759296351.15,0.735,4.57,2.119,5491423122476.95,2.134,1.497,0.732,3971759296257.21,0.735,3.071,1.387,1519663824242.34,1.399,0.998,0.995,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1
100,5,"continuous","binary",1,3,0,3,0,1,FALSE,2.883,0.933,0.695,1.722,1.33,0.173,0.175,0.173,1.695,863873398116.956,1631131264683.25,0.766,5.09,1979941087948.77,7666627028959.99,2.269,1.704,863873398116.95,1631131402058.34,0.766,3.411,1116067689831.66,6035500479130.37,1.504,0.936,0.927,0.95,0.949,1,1,1,1,1,1,1,1,1,1,1
200,5,"continuous","binary",1,3,0,3,0,1,FALSE,2.74,0.905,0.636,1.689,1.217,0.173,0.172,0.173,1.616,0.731,184733195803.774,0.74,4.861,2.169,536619900081.425,2.189,1.615,0.731,184733195752.842,0.74,3.239,1.438,351886703284.476,1.449,0.941,0.955,0.977,0.983,1,1,1,1,1,1,1,1,1,1,1
100,10,"continuous","binary",1,3,0,3,0,1,FALSE,2.358,0.581,0.36,1.701,1.373,0.175,7651725737685.55,0.175,1.552,793643058660.203,4229739273843.37,0.779,4.753,1526518630550.61,13020166545870,2.341,1.555,793643058662.882,4234090318189.43,0.779,3.204,732875571887.166,8787041885554.88,1.562,0.927,0.903,0.949,0.949,1,1,1,1,1,1,1,1,1,1,1
200,10,"continuous","binary",1,3,0,3,0,1,FALSE,2.324,0.563,0.337,1.678,1.319,0.173,5971702051390.19,0.173,1.537,41144463991.181,1026731447184.43,0.756,4.638,193208048567.354,2377815726763.25,2.261,1.536,41144463991.084,1026731400226.41,0.756,3.101,152063584573.865,1351083146126.05,1.505,0.926,0.884,0.917,0.921,1,1,1,1,1,1,1,1,1,1,1
100,20,"continuous","binary",1,3,0,3,0,1,FALSE,2.058,0.4,0.29,1.684,1.422,0.173,4573468703399.64,0.173,1.512,510800063156.501,4344027334139.02,0.776,4.591,1440697096364.53,11499847166872.9,2.352,1.511,510800062993.426,4348922631455.93,0.776,3.076,929897004289.346,7353962668831.23,1.577,0.986,0.923,0.926,0.926,1,1,1,1,1,1,1,1,1,1,1
200,20,"continuous","binary",1,3,0,3,0,1,FALSE,2.058,0.388,0.276,1.672,1.408,0.172,9522554181065.37,0.172,1.516,0.745,678478014888.885,0.764,4.563,2.222,919580187238.519,2.303,1.516,0.745,678478032691.672,0.764,3.053,1.477,241103273848.814,1.539,1,0.912,0.897,0.905,1,1,1,1,1,1,1,1,1,1,1
100,5,"binary","continuous",1,3,0,3,0,1,FALSE,1.58,1.58,1.533,3.126,1.494,1.494,1.496,1.494,1.494,1.494,1.496,1.494,4.076,4.076,4.072,4.076,1.494,1.494,1.496,1.494,2.581,2.581,2.576,2.581,1,0.999,1,1,1,1,1,1,1,1,1,1,1,1,1
200,5,"binary","continuous",1,3,0,3,0,1,FALSE,1.585,1.585,1.536,3.119,1.501,1.501,1.5,1.501,1.501,1.501,1.5,1.501,4.06,4.06,4.06,4.06,1.501,1.501,1.5,1.501,2.558,2.558,2.56,2.558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,10,"binary","continuous",1,3,0,3,0,1,FALSE,1.538,1.538,1.509,3.086,1.501,1.501,1.501,1.501,1.501,1.501,1.501,1.501,4.22,4.22,4.215,4.22,1.501,1.501,1.501,1.501,2.719,2.719,2.714,2.719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,10,"binary","continuous",1,3,0,3,0,1,FALSE,1.537,1.537,1.506,3.101,1.5,1.5,1.498,1.5,1.5,1.5,1.498,1.5,4.237,4.237,4.231,4.237,1.5,1.5,1.498,1.5,2.738,2.738,2.733,2.738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,20,"binary","continuous",1,3,0,3,0,1,FALSE,1.518,1.518,1.501,3.1,1.5,1.5,1.499,1.5,1.5,1.5,1.499,1.5,4.345,4.345,4.339,4.345,1.5,1.5,1.499,1.5,2.845,2.845,2.84,2.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,20,"binary","continuous",1,3,0,3,0,1,FALSE,1.521,1.521,1.506,3.125,1.502,1.502,1.504,1.502,1.502,1.502,1.504,1.502,4.39,4.39,4.389,4.39,1.502,1.502,1.504,1.502,2.887,2.887,2.885,2.887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
